Name,Event,Bookmaker,Last Update,Point
New York Giants,Dallas Cowboys vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,5.5
Seattle Seahawks,Seattle Seahawks vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,-4.0
Washington Commanders,Seattle Seahawks vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,4.0
Seattle Seahawks,Seattle Seahawks vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,-4.0
Washington Commanders,Seattle Seahawks vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,4.0
Seattle Seahawks,Seattle Seahawks vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,-4.0
Washington Commanders,Seattle Seahawks vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,4.0
Las Vegas Raiders,Las Vegas Raiders vs New York Jets,DraftKings,2023-08-18T22:58:58Z,2.5
New York Jets,Las Vegas Raiders vs New York Jets,DraftKings,2023-08-18T22:58:58Z,-2.5
Las Vegas Raiders,Las Vegas Raiders vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,2.5
New York Jets,Las Vegas Raiders vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,-2.5
Buffalo Bills,Buffalo Bills vs Denver Broncos,DraftKings,2023-08-18T22:58:58Z,-6.0
Denver Broncos,Buffalo Bills vs Denver Broncos,DraftKings,2023-08-18T22:58:58Z,6.0
Buffalo Bills,Buffalo Bills vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,-6.0
Denver Broncos,Buffalo Bills vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,6.0
Baltimore Ravens,Baltimore Ravens vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:58Z,1.0
Cincinnati Bengals,Baltimore Ravens vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:58Z,-1.0
Baltimore Ravens,Baltimore Ravens vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,1.0
Cincinnati Bengals,Baltimore Ravens vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,-1.0
Arizona Cardinals,Houston Texans vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,2.5
Houston Texans,Houston Texans vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,-2.5
Arizona Cardinals,Houston Texans vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,2.0
Houston Texans,Houston Texans vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,-2.0
Carolina Panthers,Carolina Panthers vs Dallas Cowboys,DraftKings,2023-08-18T22:58:58Z,3.5
Dallas Cowboys,Carolina Panthers vs Dallas Cowboys,DraftKings,2023-08-18T22:58:58Z,-3.5
Carolina Panthers,Carolina Panthers vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,3.5
Dallas Cowboys,Carolina Panthers vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,-3.5
Chicago Bears,Detroit Lions vs Chicago Bears,DraftKings,2023-08-18T22:58:58Z,5.0
Detroit Lions,Detroit Lions vs Chicago Bears,DraftKings,2023-08-18T22:58:58Z,-5.0
Chicago Bears,Detroit Lions vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,4.5
Detroit Lions,Detroit Lions vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,-4.5
Cleveland Browns,Cleveland Browns vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:58Z,-1.5
Pittsburgh Steelers,Cleveland Browns vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:58Z,1.5
Cleveland Browns,Cleveland Browns vs Pittsburgh Steelers,William Hill (US),2023-08-18T23:00:17Z,-2.5
Pittsburgh Steelers,Cleveland Browns vs Pittsburgh Steelers,William Hill (US),2023-08-18T23:00:17Z,2.5
Cleveland Browns,Cleveland Browns vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,-1.0
Pittsburgh Steelers,Cleveland Browns vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,1.0
Green Bay Packers,Green Bay Packers vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:58Z,2.5
Los Angeles Chargers,Green Bay Packers vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:58Z,-2.5
Green Bay Packers,Green Bay Packers vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,2.0
Los Angeles Chargers,Green Bay Packers vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,-2.0
Green Bay Packers,Green Bay Packers vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,2.5
Los Angeles Chargers,Green Bay Packers vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,-2.5
Jacksonville Jaguars,Jacksonville Jaguars vs Tennessee Titans,DraftKings,2023-08-18T22:58:58Z,-5.0
Tennessee Titans,Jacksonville Jaguars vs Tennessee Titans,DraftKings,2023-08-18T22:58:58Z,5.0
Jacksonville Jaguars,Jacksonville Jaguars vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,-5.0
Tennessee Titans,Jacksonville Jaguars vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,5.0
Jacksonville Jaguars,Jacksonville Jaguars vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,-5.0
Tennessee Titans,Jacksonville Jaguars vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,5.0
Las Vegas Raiders,Miami Dolphins vs Las Vegas Raiders,DraftKings,2023-08-18T22:58:58Z,5.5
Miami Dolphins,Miami Dolphins vs Las Vegas Raiders,DraftKings,2023-08-18T22:58:58Z,-5.5
Las Vegas Raiders,Miami Dolphins vs Las Vegas Raiders,William Hill (US),2023-08-18T23:00:17Z,5.5
Miami Dolphins,Miami Dolphins vs Las Vegas Raiders,William Hill (US),2023-08-18T23:00:17Z,-5.5
New York Giants,Washington Commanders vs New York Giants,DraftKings,2023-08-18T22:58:58Z,-1.5
Washington Commanders,Washington Commanders vs New York Giants,DraftKings,2023-08-18T22:58:58Z,1.5
New York Giants,Washington Commanders vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,1.0
Washington Commanders,Washington Commanders vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,-1.0
San Francisco 49ers,San Francisco 49ers vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,-7.5
Tampa Bay Buccaneers,San Francisco 49ers vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,7.5
San Francisco 49ers,San Francisco 49ers vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,-7.5
Tampa Bay Buccaneers,San Francisco 49ers vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,7.5
San Francisco 49ers,San Francisco 49ers vs Tampa Bay Buccaneers,BetUS,2023-08-18T23:00:09Z,-7.5
Tampa Bay Buccaneers,San Francisco 49ers vs Tampa Bay Buccaneers,BetUS,2023-08-18T23:00:09Z,7.5
Buffalo Bills,Buffalo Bills vs New York Jets,DraftKings,2023-08-18T22:58:58Z,-4.0
New York Jets,Buffalo Bills vs New York Jets,DraftKings,2023-08-18T22:58:58Z,4.0
Buffalo Bills,Buffalo Bills vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,-4.0
New York Jets,Buffalo Bills vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,4.0
Los Angeles Rams,Los Angeles Rams vs Seattle Seahawks,DraftKings,2023-08-18T22:58:58Z,2.0
Seattle Seahawks,Los Angeles Rams vs Seattle Seahawks,DraftKings,2023-08-18T22:58:58Z,-2.0
Los Angeles Rams,Los Angeles Rams vs Seattle Seahawks,William Hill (US),2023-08-18T23:00:17Z,2.5
Seattle Seahawks,Los Angeles Rams vs Seattle Seahawks,William Hill (US),2023-08-18T23:00:17Z,-2.5
Los Angeles Rams,Los Angeles Rams vs Seattle Seahawks,BetUS,2023-08-18T23:00:09Z,2.0
Seattle Seahawks,Los Angeles Rams vs Seattle Seahawks,BetUS,2023-08-18T23:00:09Z,-2.0
Denver Broncos,Denver Broncos vs Minnesota Vikings,DraftKings,2023-08-18T22:58:58Z,-2.0
Minnesota Vikings,Denver Broncos vs Minnesota Vikings,DraftKings,2023-08-18T22:58:58Z,2.0
Denver Broncos,Denver Broncos vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,-1.5
Minnesota Vikings,Denver Broncos vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,1.5
Kansas City Chiefs,Kansas City Chiefs vs Philadelphia Eagles,FanDuel,2023-08-18T22:58:58Z,-3.0
Philadelphia Eagles,Kansas City Chiefs vs Philadelphia Eagles,FanDuel,2023-08-18T22:58:58Z,3.0
Kansas City Chiefs,Kansas City Chiefs vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,-3.5
Philadelphia Eagles,Kansas City Chiefs vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,3.5
Kansas City Chiefs,Kansas City Chiefs vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:58Z,-3.0
Philadelphia Eagles,Kansas City Chiefs vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:58Z,3.0
Kansas City Chiefs,Kansas City Chiefs vs Philadelphia Eagles,BetUS,2023-08-18T23:00:09Z,-3.0
Philadelphia Eagles,Kansas City Chiefs vs Philadelphia Eagles,BetUS,2023-08-18T23:00:09Z,3.0
Detroit Lions,Detroit Lions vs Green Bay Packers,DraftKings,2023-08-18T22:58:58Z,-4.0
Green Bay Packers,Detroit Lions vs Green Bay Packers,DraftKings,2023-08-18T22:58:58Z,4.0
Detroit Lions,Detroit Lions vs Green Bay Packers,William Hill (US),2023-08-18T23:00:17Z,-4.5
Green Bay Packers,Detroit Lions vs Green Bay Packers,William Hill (US),2023-08-18T23:00:17Z,4.5
Dallas Cowboys,Dallas Cowboys vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,-6.0
Washington Commanders,Dallas Cowboys vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,6.0
Dallas Cowboys,Dallas Cowboys vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,-7.0
Washington Commanders,Dallas Cowboys vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,7.0
San Francisco 49ers,Seattle Seahawks vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,-1.5
Seattle Seahawks,Seattle Seahawks vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,1.5
San Francisco 49ers,Seattle Seahawks vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,-1.0
Seattle Seahawks,Seattle Seahawks vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,1.0
San Francisco 49ers,Seattle Seahawks vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,-1.0
Seattle Seahawks,Seattle Seahawks vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,1.0
Miami Dolphins,New York Jets vs Miami Dolphins,FanDuel,2023-08-18T22:58:58Z,2.5
New York Jets,New York Jets vs Miami Dolphins,FanDuel,2023-08-18T22:58:58Z,-2.5
Miami Dolphins,New York Jets vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,3.0
New York Jets,New York Jets vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,-3.0
Miami Dolphins,New York Jets vs Miami Dolphins,Bovada,2023-08-18T23:00:17Z,2.5
New York Jets,New York Jets vs Miami Dolphins,Bovada,2023-08-18T23:00:17Z,-2.5
Miami Dolphins,New York Jets vs Miami Dolphins,DraftKings,2023-08-18T22:58:58Z,2.5
New York Jets,New York Jets vs Miami Dolphins,DraftKings,2023-08-18T22:58:58Z,-2.5
Miami Dolphins,New York Jets vs Miami Dolphins,MyBookie.ag,2023-08-18T22:58:57Z,2.5
New York Jets,New York Jets vs Miami Dolphins,MyBookie.ag,2023-08-18T22:58:57Z,-2.5
Atlanta Falcons,Atlanta Falcons vs New Orleans Saints,DraftKings,2023-08-18T22:58:58Z,1.0
New Orleans Saints,Atlanta Falcons vs New Orleans Saints,DraftKings,2023-08-18T22:58:58Z,-1.0
Atlanta Falcons,Atlanta Falcons vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,1.0
New Orleans Saints,Atlanta Falcons vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,-1.0
Carolina Panthers,Tennessee Titans vs Carolina Panthers,DraftKings,2023-08-18T22:58:58Z,1.0
Tennessee Titans,Tennessee Titans vs Carolina Panthers,DraftKings,2023-08-18T22:58:58Z,-1.0
Carolina Panthers,Tennessee Titans vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,2.0
Tennessee Titans,Tennessee Titans vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,-2.0
Carolina Panthers,Tennessee Titans vs Carolina Panthers,BetUS,2023-08-18T23:00:09Z,1.0
Tennessee Titans,Tennessee Titans vs Carolina Panthers,BetUS,2023-08-18T23:00:09Z,-1.0
Cincinnati Bengals,Cincinnati Bengals vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:58Z,-4.5
Pittsburgh Steelers,Cincinnati Bengals vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:58Z,4.5
Cincinnati Bengals,Cincinnati Bengals vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,-4.5
Pittsburgh Steelers,Cincinnati Bengals vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,4.5
Houston Texans,Houston Texans vs Jacksonville Jaguars,DraftKings,2023-08-18T22:58:58Z,4.5
Jacksonville Jaguars,Houston Texans vs Jacksonville Jaguars,DraftKings,2023-08-18T22:58:58Z,-4.5
Houston Texans,Houston Texans vs Jacksonville Jaguars,William Hill (US),2023-08-18T23:00:17Z,4.5
Jacksonville Jaguars,Houston Texans vs Jacksonville Jaguars,William Hill (US),2023-08-18T23:00:17Z,-4.5
Indianapolis Colts,Indianapolis Colts vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,-1.0
Tampa Bay Buccaneers,Indianapolis Colts vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,1.0
Indianapolis Colts,Indianapolis Colts vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,-1.5
Tampa Bay Buccaneers,Indianapolis Colts vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,1.5
Indianapolis Colts,Indianapolis Colts vs Tampa Bay Buccaneers,BetUS,2023-08-18T23:00:09Z,-1.0
Tampa Bay Buccaneers,Indianapolis Colts vs Tampa Bay Buccaneers,BetUS,2023-08-18T23:00:09Z,1.0
New England Patriots,New York Giants vs New England Patriots,DraftKings,2023-08-18T22:58:58Z,1.5
New York Giants,New York Giants vs New England Patriots,DraftKings,2023-08-18T22:58:58Z,-1.5
New England Patriots,New York Giants vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,1.5
New York Giants,New York Giants vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,-1.5
Arizona Cardinals,Arizona Cardinals vs Los Angeles Rams,DraftKings,2023-08-18T22:58:58Z,2.0
Los Angeles Rams,Arizona Cardinals vs Los Angeles Rams,DraftKings,2023-08-18T22:58:58Z,-2.0
Arizona Cardinals,Arizona Cardinals vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,2.0
Los Angeles Rams,Arizona Cardinals vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,-2.0
Arizona Cardinals,Arizona Cardinals vs Los Angeles Rams,BetUS,2023-08-18T23:00:09Z,2.0
Los Angeles Rams,Arizona Cardinals vs Los Angeles Rams,BetUS,2023-08-18T23:00:09Z,-2.0
Cleveland Browns,Denver Broncos vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,1.0
Denver Broncos,Denver Broncos vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,-1.0
Cleveland Browns,Denver Broncos vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,1.5
Denver Broncos,Denver Broncos vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,-1.5
Buffalo Bills,Philadelphia Eagles vs Buffalo Bills,DraftKings,2023-08-18T22:58:58Z,2.5
Philadelphia Eagles,Philadelphia Eagles vs Buffalo Bills,DraftKings,2023-08-18T22:58:58Z,-2.5
Buffalo Bills,Philadelphia Eagles vs Buffalo Bills,William Hill (US),2023-08-18T23:00:17Z,2.0
Philadelphia Eagles,Philadelphia Eagles vs Buffalo Bills,William Hill (US),2023-08-18T23:00:17Z,-2.0
Kansas City Chiefs,Las Vegas Raiders vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:58Z,-5.0
Las Vegas Raiders,Las Vegas Raiders vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:58Z,5.0
Kansas City Chiefs,Las Vegas Raiders vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,-6.0
Las Vegas Raiders,Las Vegas Raiders vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,6.0
Kansas City Chiefs,Las Vegas Raiders vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,-5.0
Las Vegas Raiders,Las Vegas Raiders vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,5.0
Baltimore Ravens,Los Angeles Chargers vs Baltimore Ravens,DraftKings,2023-08-18T22:58:58Z,2.0
Los Angeles Chargers,Los Angeles Chargers vs Baltimore Ravens,DraftKings,2023-08-18T22:58:58Z,-2.0
Baltimore Ravens,Los Angeles Chargers vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,2.0
Los Angeles Chargers,Los Angeles Chargers vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,-2.0
Baltimore Ravens,Los Angeles Chargers vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,2.0
Los Angeles Chargers,Los Angeles Chargers vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,-2.0
Chicago Bears,Minnesota Vikings vs Chicago Bears,DraftKings,2023-08-18T22:58:58Z,3.5
Minnesota Vikings,Minnesota Vikings vs Chicago Bears,DraftKings,2023-08-18T22:58:58Z,-3.5
Chicago Bears,Minnesota Vikings vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,3.0
Minnesota Vikings,Minnesota Vikings vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,-3.0
Dallas Cowboys,Dallas Cowboys vs Seattle Seahawks,DraftKings,2023-08-18T22:58:58Z,-3.5
Seattle Seahawks,Dallas Cowboys vs Seattle Seahawks,DraftKings,2023-08-18T22:58:58Z,3.5
Dallas Cowboys,Dallas Cowboys vs Seattle Seahawks,William Hill (US),2023-08-18T23:00:17Z,-3.5
Seattle Seahawks,Dallas Cowboys vs Seattle Seahawks,William Hill (US),2023-08-18T23:00:17Z,3.5
Arizona Cardinals,Pittsburgh Steelers vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,6.5
Pittsburgh Steelers,Pittsburgh Steelers vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,-6.5
Arizona Cardinals,Pittsburgh Steelers vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,6.5
Pittsburgh Steelers,Pittsburgh Steelers vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,-6.5
Arizona Cardinals,Pittsburgh Steelers vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,6.5
Pittsburgh Steelers,Pittsburgh Steelers vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,-6.5
Atlanta Falcons,New York Jets vs Atlanta Falcons,DraftKings,2023-08-18T22:58:58Z,6.5
New York Jets,New York Jets vs Atlanta Falcons,DraftKings,2023-08-18T22:58:58Z,-6.5
Atlanta Falcons,New York Jets vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,6.0
New York Jets,New York Jets vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,-6.0
Carolina Panthers,Tampa Bay Buccaneers vs Carolina Panthers,DraftKings,2023-08-18T22:58:58Z,1.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Carolina Panthers,DraftKings,2023-08-18T22:58:58Z,-1.0
Carolina Panthers,Tampa Bay Buccaneers vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,1.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,-1.0
Carolina Panthers,Tampa Bay Buccaneers vs Carolina Panthers,BetUS,2023-08-18T23:00:09Z,1.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Carolina Panthers,BetUS,2023-08-18T23:00:09Z,-1.0
Detroit Lions,New Orleans Saints vs Detroit Lions,DraftKings,2023-08-18T22:58:58Z,1.0
New Orleans Saints,New Orleans Saints vs Detroit Lions,DraftKings,2023-08-18T22:58:58Z,-1.0
Detroit Lions,New Orleans Saints vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,-1.0
New Orleans Saints,New Orleans Saints vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,1.0
Indianapolis Colts,Tennessee Titans vs Indianapolis Colts,DraftKings,2023-08-18T22:58:58Z,2.5
Tennessee Titans,Tennessee Titans vs Indianapolis Colts,DraftKings,2023-08-18T22:58:58Z,-2.5
Indianapolis Colts,Tennessee Titans vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,3.0
Tennessee Titans,Tennessee Titans vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,-3.0
Indianapolis Colts,Tennessee Titans vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,2.5
Tennessee Titans,Tennessee Titans vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,-2.5
Los Angeles Chargers,New England Patriots vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:58Z,-1.5
New England Patriots,New England Patriots vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:58Z,1.5
Los Angeles Chargers,New England Patriots vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,-2.0
New England Patriots,New England Patriots vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,2.0
Los Angeles Chargers,New England Patriots vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,-1.5
New England Patriots,New England Patriots vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,1.5
Miami Dolphins,Washington Commanders vs Miami Dolphins,DraftKings,2023-08-18T22:58:58Z,-3.5
Washington Commanders,Washington Commanders vs Miami Dolphins,DraftKings,2023-08-18T22:58:58Z,3.5
Miami Dolphins,Washington Commanders vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,-3.0
Washington Commanders,Washington Commanders vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,3.0
Denver Broncos,Houston Texans vs Denver Broncos,DraftKings,2023-08-18T22:58:58Z,-4.0
Houston Texans,Houston Texans vs Denver Broncos,DraftKings,2023-08-18T22:58:58Z,4.0
Denver Broncos,Houston Texans vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,-3.5
Houston Texans,Houston Texans vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,3.5
Cleveland Browns,Los Angeles Rams vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,-2.5
Los Angeles Rams,Los Angeles Rams vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,2.5
Cleveland Browns,Los Angeles Rams vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,-3.5
Los Angeles Rams,Los Angeles Rams vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,3.5
Cleveland Browns,Los Angeles Rams vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,-2.5
Los Angeles Rams,Los Angeles Rams vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,2.5
Philadelphia Eagles,Philadelphia Eagles vs San Francisco 49ers,FanDuel,2023-08-18T22:58:58Z,-2.5
San Francisco 49ers,Philadelphia Eagles vs San Francisco 49ers,FanDuel,2023-08-18T22:58:58Z,2.5
Philadelphia Eagles,Philadelphia Eagles vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,-3.0
San Francisco 49ers,Philadelphia Eagles vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,3.0
Philadelphia Eagles,Philadelphia Eagles vs San Francisco 49ers,Bovada,2023-08-18T23:00:17Z,-2.5
San Francisco 49ers,Philadelphia Eagles vs San Francisco 49ers,Bovada,2023-08-18T23:00:17Z,2.5
Philadelphia Eagles,Philadelphia Eagles vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,-2.5
San Francisco 49ers,Philadelphia Eagles vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,2.5
Philadelphia Eagles,Philadelphia Eagles vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,-2.5
San Francisco 49ers,Philadelphia Eagles vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,2.5
Green Bay Packers,Green Bay Packers vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:58Z,5.5
Kansas City Chiefs,Green Bay Packers vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:58Z,-5.5
Green Bay Packers,Green Bay Packers vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,5.0
Kansas City Chiefs,Green Bay Packers vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,-5.0
Green Bay Packers,Green Bay Packers vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,5.5
Kansas City Chiefs,Green Bay Packers vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,-5.5
Cincinnati Bengals,Jacksonville Jaguars vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:58Z,-1.0
Jacksonville Jaguars,Jacksonville Jaguars vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:58Z,1.0
Cincinnati Bengals,Jacksonville Jaguars vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,-1.0
Jacksonville Jaguars,Jacksonville Jaguars vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,1.0
New England Patriots,Pittsburgh Steelers vs New England Patriots,DraftKings,2023-08-18T22:58:58Z,2.0
Pittsburgh Steelers,Pittsburgh Steelers vs New England Patriots,DraftKings,2023-08-18T22:58:58Z,-2.0
New England Patriots,Pittsburgh Steelers vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,2.5
Pittsburgh Steelers,Pittsburgh Steelers vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,-2.5
New England Patriots,Pittsburgh Steelers vs New England Patriots,BetUS,2023-08-18T23:00:09Z,2.0
Pittsburgh Steelers,Pittsburgh Steelers vs New England Patriots,BetUS,2023-08-18T23:00:09Z,-2.0
Atlanta Falcons,Atlanta Falcons vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,-3.0
Tampa Bay Buccaneers,Atlanta Falcons vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,3.0
Atlanta Falcons,Atlanta Falcons vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,-3.5
Tampa Bay Buccaneers,Atlanta Falcons vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,3.5
Baltimore Ravens,Baltimore Ravens vs Los Angeles Rams,DraftKings,2023-08-18T22:58:58Z,-7.0
Los Angeles Rams,Baltimore Ravens vs Los Angeles Rams,DraftKings,2023-08-18T22:58:58Z,7.0
Baltimore Ravens,Baltimore Ravens vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,-7.0
Los Angeles Rams,Baltimore Ravens vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,7.0
